"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"82X9PD2B","journalArticle","2010","Fredu Nega Fredu Nega, Mathijs, E; Deckers J; Mitiku Haile Mitiku Haile, Nyssen, J; Tollens E","Rural poverty dynamics and impact of intervention programs upon chronic and transitory poverty in Northern Ethiopia","African Development Review","","","10.1111/j.1467-8268.2009.00229.x","http://www.blackwell-synergy.com/loi/afdr","Using a three-year panel data set of rural households in the Tigray region of northern Ethiopia, we examine the dynamics of poverty and the impact of two intervention measures - the food for work (FFW) and the food security package (FSP) programs - upon poverty by disaggregating total poverty into its transient and chronic components. Poverty in the region is predominantly chronic. Results of matching estimators indicate that the FSP program has a significant negative effect on total and chronic poverty, but not on transient poverty. Households involved in the program have on average lower levels of total and chronic poverty than households not involved in the program. The FFW on the other hand does not significantly influence any of the three forms of poverty. Tertile regressions, however, reveal that the FFW benefits households in the richest and the middle tertiles.","2010","2025-10-30 20:06:24","2025-10-30 20:07:56","2025-10-30 20:06:24","92-114","","1","22","","","Fredu (2010)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121336086","","","","","EPPI-Reviewer ID: 121336086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NVBC7WH","journalArticle","2013","Fitz Dylan","Development Chutes and Ladders: Potential Pathways out of Multifaceted Poverty Traps","","","","","","This dissertation provides an integrated analysis of household assets by comparing agricultural and nonagricultural investments and incomes in the context of structural impediments to growth and multiple policy interventions. The empirical analysis consists of an evaluation of the impacts of two policy interventions in Brazil: the Programa Nacional de Credito Fundiario (the Land Credit), a market-assisted land reform program, and Bolsa Familia (Bolsa), a conditional cash transfer program targeting poor households. The first chapter analyzes the Land Credit program using both a binary treatment analysis and a duration of treatment approach and finds that the program increases many agricultural assets, but fails to increase incomes. The following chapter extends this framework to develop a multiple asset poverty trap model focusing on both agricultural and human capital. This model explores the factors that trap households in poverty in order to determine which combinations of asset and cash transfers are required to assist certain households. Finally, the third chapter conducts a joint impact evaluation of the Land Credit and Bolsa Familia programs. While it is argued that these two programs may either complement each other or compete over scarce household resources, the empirical evidence suggests that households in both programs are currently more specialized in agriculture, but that they are jointly investing in agriculture and education and may have broader future opportunities.","2013","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","","","","","","","Fitz (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335675","","","","","EPPI-Reviewer ID: 121335675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E4865EVM","journalArticle","2014","Zhu Ling","Addressing Extreme Poverty and Marginality: Experiences in Rural China","","","","","","","2014","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","239-55","","","","","","Zhu (2014)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335592","","","","","EPPI-Reviewer ID: 121335592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3R2ZEFRB","journalArticle","2014","Hassan Al Moataz, El-Essy, Maysara","Towards Sustainable Urban Livelihoods and Poverty Reduction in Gaza: The Role of Partnership and Appropriate Technology","","","","","","","2014","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","171-83","","","","","","Hassan (2014)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335374","","","","","EPPI-Reviewer ID: 121335374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PNK7G54W","journalArticle","2015","Cuong Nguyen Viet, Tung, Phung Duc, Westbrook, Daniel","Do the Poorest Ethnic Minorities Benefit from a Large-Scale Poverty Reduction Program? Evidence from Vietnam","Quarterly Review of Economics and Finance","","","10.1016/j.qref.2014.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928757514&doi=10.1016%2Fj.qref.2014.09.010&partnerID=40&md5=cea03ab4f2f7f52c2d875a4f9818fd6e","To increase the opportunities for poor ethnic minorities to benefit from economic growth the government of Vietnam implemented a program entitled 'Socio-economic Development for the Communes Facing Greatest Hardships in the Ethnic Minority and Mountainous Areas' during 2006-2010. This paper provides empirical evidence of this program's impacts on households in the project areas. We find that the program had positive impacts on several important outcomes of the ethnic minority households, including productive asset ownership, household durables ownership, and rice productivity. Among higher-order outcomes, they enjoyed positive impacts in income from agriculture, household total income, and household per-capita income. A particularly important result is that poverty among minority households in treatment communes declined significantly more than it declined in control communes. Finally, ethnic minority households enjoyed a reduction in travel time to health facilities, relative to households in control communes.","2015","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","3-14","","0","56","","","Cuong (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335353","","","","","EPPI-Reviewer ID: 121335353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XUVIG2H","journalArticle","2013","Iyoha Milton A; Adamu Patricia A; Bello Sulayman M","Youth Employment and Poverty Reduction in Nigeria: An Econometric Investigation","Nigerian Journal of Economic and Social Studies","","","","","","2013","2025-10-30 20:06:24","2025-10-30 20:07:57","2025-10-30 20:06:24","73-102","","1","55","","","Iyoha (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335265","","","","","⛔ No DOI found; EPPI-Reviewer ID: 121335265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ARMIXQ6","journalArticle","2015","Sengupta Nandana","Machine Learning Techniques in Applied Econometrics","","","","","","The main focus in econometrics is to provide an explanation of various observed outcomes. Structural econometricians obtain reliable estimates of parameters that describe an economic system to provide an understanding of the underlying processes that determine equilibrium outcomes. The estimation process is based on conditions implied by economic theory. On the other hand, the main focus in machine learning is to provide accurate predictions of the variables of interest. While these techniques are extremely powerful for forecasting, it can be very hard to interpret the underlying structure implied by them. As machine learning techniques become more popular and computers become capable of storing and processing large quantities of data, there have been some recent efforts to incorporate such techniques into structural econometric models. My research aims to extend this literature. Chapter 1: Regularization Paths in Generalized Method of Moments In the GMM framework, the objective function to be minimized is a weighted sum of squares of m moment conditions implied by economic theory. The derivative of the objective function with respect to the vector of parameters provides a system of k equations in k unknowns that is used to obtain parameter estimates. However if this matrix is nearly singular at the true parameter values, then the system of equations becomes highly unstable. This is analogous to the problem of multicollinearity in linear regression. In the linear regression framework the problem is addressed by regularization. However, due to the highly non-linear nature of the GMM objective function, techniques like ridge and spectral cut-off regularization are not readily generalizable to the GMM framework. In the first chapter (co-authored with Fallaw Sowell), we re-interpret regularization as a set of possible solutions that lie along a path between the unconstrained minimum of the objective function and a pre-defined prior. Using this interpretation, we propose algorithms for finding the 'regularized' parameter estimates. We use the notion of cross-validation in GMM. We also show via simulations that our method performs very well when the system of equations is unstable. We discuss how to extend the techniques in higher dimensions and as an empirical application we employ this method on the Consumption based Capital Asset Pricing Model. Chapter 2: Propensity Score Model Selection using Machine Learning Classifiers The basic issue in estimating the effect of a particular treatment using observational data is that the data suffers from selection bias. In other words those who receive treatment (the treatment group) are inherently different from those who don't (the control group). Heckman (in his seminal 1978 paper) shows that a naive estimate of the regression parameter on a treatment dummy suffers from an omitted variable bias. The problem arises because we only observe outcomes under a single state (either treatment or control)--thus we have to control for factors which simultaneously affect both outcome and selection into the treatment group. Rubin and Rosenbaum (1983) pioneered the work on causal inference in the statistics literature. They suggest a two-step estimation procedure. In the first step the probability that an individual belongs to the treatment group is estimated (Propensity Score of the individual). The second step involves using the Propensity Score for pre-processing the data before estimating the Average Treatment Effect (ATE). The use of Inverse Propensity Score Weighting (IPW) is now ubiquitous in the Causal Inference literature, however the estimation of propensity scores remains an open question. While many authors use logistic regression because of its interpretability, others argue in favor of non-parametric methods. We propose the use of machine learning classifiers (like Naive Bayes, Regression Trees and Support Vector Machines) for obtaining propensity scores. We show via theoretical arguments and simulation studies why its useful to consider a variety of propensity score models in the first step. We compare propensity scores estimates obtained from Linear Probit model as well as from semi-parametric classifiers like Naive Bayes, Random Forests and Support Vector Machines. In particular we find that propensity score estimates with Minimum Covariate Imbalance perform very well in terms of Mean Squared Error of ATE estimates across all simulations. Chapter 3: Evaluating India's Safe Motherhood Scheme using Inverse Propensity Score Weighting Conditional Cash Transfers (CCT) programs are becoming an increasingly popular policy tool in developing countries to incentivize certain behavior such as school enrollment, vaccination and health check ups amongst a targeted section of the population. The beneficiaries of CCTs are typically from poorer communities and the final aim of such programs is to help such communities get out of poverty. India's Safe Motherhood scheme or Janani Suraksha Yojana (JSY), launched in 2005, incentivizes eligible women to give birth in health care facilities. With more than 9 million beneficiaries, it is the world's largest CCT program in terms of the number of beneficiaries. We use estimation techniques developed in Chapter 2 (IPW using Minimum Covariate Imbalance criteria) to evaluate the effectiveness of the scheme. In particular we estimate the ATE of receiving financial assistance via JSY on two health outcomes--number of stillbirths and infant mortality. We also estimate ATE on three behavioural outcomes--whether the mother had 3 or more ante-natal checkups, whether any post-natal check up was conducted within 2 weeks of delivery and the frequency of child check-ups within 10 days of delivery. We are not aware of any other paper that uses Propensity Score methods to evaluate JSY at the national level. Our results indicate that in certain geographical regions propensity scores obtained via machine learning techniques were picked leading to results that are qualitatively different from those obtained by the standard linear probit.","2015","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","","","","","","","Sengupta (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121335108","","","","","EPPI-Reviewer ID: 121335108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMTJWK3W","journalArticle","2024","Lan Yu Zhang, Peng","How to prevent rural households lifted out of poverty from returning to poverty through continuous poverty alleviation policies?","Chinese Rural Economy","","","10.20077/j.cnki.11-1262/f.2024.05.009","https://oversea.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZNJJ202405009&dbname=CJFDLAST2024","Based on the micro survey data of 1171 rural households in the concentrated and contiguous poverty-stricken areas of Chongqing, Yunnan, and Guizhou provinces(municipalities) in 2021, this paper calculates the risk of poverty return for households lifted out of poverty during the transition period, uses PSM method to test the anti-poverty effect of the ""continuous poverty alleviation policies"", and adopts the intermediary effect model to analyze the implementation mechanism of the ""continuous poverty alleviation policies"" to prevent return to poverty. We find that the risk distribution of rural households lifted out of poverty returning to poverty shows an olive shaped pattern with large size in the middle and small size at both ends. The ""continuous poverty alleviation policies"" have the effect of preventing return to poverty, but different types of assistance methods have heterogeneous effects. Specifically, the development-oriented assistance measures can effectively prevent return to poverty, but this type of assistance has a stronger policy effect on the households at low risk of returning to poverty. In contrast, the bottom-up assistance measures only have a preventive effect on the households at high risk of returning to poverty. Mechanism analysis shows that the development oriented assistance methods can reduce the risk of poverty alleviation by providing non-agricultural employment opportunities and stimulating the enthusiasm of rural households lifted out of poverty to work, while the bottom-up assistance methods do not affect the risk of poverty alleviation for rural households through this path. Further analysis reveals that skill training can stimulate the anti-poverty effect of development-oriented assistance methods, and the withdrawal of bottom-up assistance methods will not have a significant impact on households with low risk of returning to poverty. The conclusions this paper provide empirical evidence for the optimization and adjustment by category of transitional assistance policies, and help improve the targeting mechanism of the ""continuous poverty alleviation policies"".","2024","2025-10-30 20:06:24","2025-10-30 20:07:56","2025-10-30 20:06:24","167-184","","5","","","","Lan (2024)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121333905","","","","","EPPI-Reviewer ID: 121333905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHM5P6ZK","journalArticle","2023","Zhou Yang Liu, Zhen, Wang, Heng, Cheng, Guo-qiang","Targeted poverty alleviation narrowed China's urban-rural income gap: a theoretical and empirical analysis","Applied Geography","","","10.1016/j.apgeog.2023.103000","https://www.sciencedirect.com/science/article/abs/pii/S0143622823001315","Between 2013 and 2020, China implemented targeted poverty alleviation (TPA) policy that leads rural socio-economic development to address poverty, and achieved the co-benefits of eliminating absolute poverty and narrowing the urban-rural income gap (URIG). To data, few studies have assessed the impact of TPA on China's URIG. Here, we first constructed the theoretical framework of TPA in narrowing the URIG. Then, based on the panel data of 2081 counties in China from 2013 to 2020, we used the difference in difference (DID) model and spatial Durbin model (SDM) to assess the impact of TPA on China's URIG. Results show that TPA boosted the per capita disposable income of Chinese rural residents by 9.4% and contributed to more than 30% reduction in the county-level URIG. The effect of TPA on narrowing the URIG had a gradient decrease from the east to the middle and west of China, and from mountains to hills and plains, and that in deeply poverty areas was 2.36 times that of the non-deeply areas. TPA reduced the URIG by spatial spillover effects to promote increasing income from rural residents. The direct effect of TPA on increasing the income of rural residents was 1.8 times the indirect effect.","2023","2025-10-30 20:06:24","2025-10-30 20:07:56","2025-10-30 20:06:24","","","","157","","","Zhou (2023)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121332818","","","","","EPPI-Reviewer ID: 121332818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGFUWIEG","journalArticle","2004","Tumebo Akalu P","Partnership for Poverty Reduction: ActionAid Ethiopia","","","","","","","2004","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","141-48","","","","","","Tumebo (2004)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121332000","","","","","EPPI-Reviewer ID: 121332000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CESVKFNT","journalArticle","2004","Cling Jean-Pierre Razafindrakoto, Mireille, Roubaud, Francois","New Poverty Reduction Strategies: Old Wine in New Bottles?","","","","","","","2004","2025-10-30 20:06:24","2025-10-16 22:53:50","2025-10-30 20:06:24","111-31","","","","","","Cling (2004)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331878","","","","","EPPI-Reviewer ID: 121331878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHN2VP27","journalArticle","2013","Dung Nguyen Thi Kim, Hai, Nguyen Manh, Hieu, Tran Trung","Impacts of China on Poverty Reduction in Vietnam","","","","","","","2013","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","153-234","","","","","","Dung (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331571","","","","","EPPI-Reviewer ID: 121331571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7GS2SD4","journalArticle","2014","Zhang Qi Li, Fei","Extreme Poverty Indicator: Proportion of Population below Minimum Level of Dietary Energy Consumption","","","","","","","2014","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","33-49","","","","","","Zhang (2014)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331389","","","","","EPPI-Reviewer ID: 121331389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHAZEQ97","journalArticle","2004","Santarelli Enrico Figini, Paolo","Does Globalization Reduce Poverty? Some Empirical Evidence for the Developing Countries","","","","","","","2004","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","247-303","","","","","","Santarelli (2004)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331875","","","","","EPPI-Reviewer ID: 121331875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IWERV9IR","journalArticle","2005","Ravallion Martin Chen, Shaohua","Hidden Impact? Household Saving in Response to a Poor-Area Development Project","Journal of Public Economics","","","10.1016/j.jpubeco.2004.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744461395&doi=10.1016%2Fj.jpubeco.2004.12.003&partnerID=40&md5=2b48edad88f9ec1131bc8be52b1654df","The possibility that poor households may prefer to save the income gains from a development project raises concerns about how well standard evaluation methods-using data collected over relatively short periods-can capture the true welfare impacts. By the widely used difference-in-difference method, the Southwest China Poverty Reduction Project had little current impact on the proportion of people in beneficiary villages consuming less than US$1/day--despite a public outlay of US$400 million. However, the program had much larger impacts on incomes than consumptions. Uncertainty about the project's future impact probably made it hard for participants to infer the gain in permanent income, so they saved a high proportion of the current income gains.","2005","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","2183-2204","","11-12","89","","","Ravallion (2005)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331847","","","","","EPPI-Reviewer ID: 121331847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GSRVQTHD","journalArticle","2012","Bordalo Adriano Savva-Bordalo, Joana","The Water Question under Extreme Poverty: The Example of Bolama, Guinea-Bissau (West Africa)","","","","","","","2012","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","143-64","","","","","","Bordalo (2012)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331747","","","","","EPPI-Reviewer ID: 121331747","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBBJTATE","journalArticle","2013","Bin Xiong Juneng, Xuan","Assessing the Impact of GMS Trade on Poverty Reduction in Yunnan Province, China","","","","","","","2013","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","59-98","","","","","","Bin (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331572","","","","","EPPI-Reviewer ID: 121331572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PCS47HF","journalArticle","2013","Chandarany Ouch Chanhang, Saing, Dalia, Phann","Impacts of China on Poverty Reduction in Cambodia","","","","","","","2013","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","297-384","","","","","","Chandarany (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331569","","","","","EPPI-Reviewer ID: 121331569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VB9HMGNE","journalArticle","2013","Leebuapao Leeber Voladet, Saykham","Impacts of China on Poverty Reduction in Laos","","","","","","","2013","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","385-427","","","","","","Leebuapao (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331568","","","","","EPPI-Reviewer ID: 121331568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIH6664H","journalArticle","2013","Balan P P","Decentralised Planning and Poverty Reduction: The Case of Kerala","","","","","","","2013","2025-10-30 20:06:23","2025-10-16 22:53:50","2025-10-30 20:06:23","173-81","","","","","","Balan (2013)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331495","","","","","EPPI-Reviewer ID: 121331495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUJN3J9B","journalArticle","2015","Perez Torres; Francisco J","Evaluacion de impacto de politica publica del Programa Especial Desarraigados: Una aplicacion cuantitativa. (Public Policy Impact Assessment of the Special Program Uprooted: A Quantitative Application. With English summary.)","Equidad y Desarrollo","","","","","The long internal conflict in Colombia has led to the forced displacement and poverty of a large segment of the population that has also been victim of acts of violation of human rights and has consequently suffered detriment in their living conditions. In response, Colombian authorities have implemented public policies based on special programs, whose general purpose is to reduce the impact of uprooting, to alleviate poverty, and to rebuild the social fabric of these populations. In this context, this research, using Propensity Score Matching methods, evaluates and measures the impact on vulnerable population living in displacement and extreme poverty in the cities of Neiva, Bucaramanga, Sincelejo, and Montelibano, beneficiary of the Special Program Uprooted, which is funded by Social Action and the European Union in order to ""reduce the extreme vulnerability of displaced population and host communities in Colombia.""","2015","2025-10-30 20:06:23","2025-10-30 20:07:57","2025-10-30 20:06:23","77-125","","0","23","","","Perez (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331482","","","","","⛔ No DOI found; EPPI-Reviewer ID: 121331482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C56VNRG9","journalArticle","2010","Masamba V V. dia, N'Yanga, J. B. K","Chainsaw milling and poverty reduction in Democratic Republic of Congo","Chainsaw milling: supplier to local markets","","","","http://www.etfrn.org/etfrn/newsletter/news52/ETFRN-52.pdf","This is a title only record which contains no abstract.","2010","2025-10-30 20:06:23","2025-10-30 20:07:57","2025-10-30 20:06:23","114-149","","52","","","","Masamba (2010)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331269","","","","","⛔ No DOI found; EPPI-Reviewer ID: 121331269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5I8KDMQ8","journalArticle","2016","Zhang Jiajie","An Empirical Analysis on the Persistent Effects of Poverty Alleviation Program in China","Modern Economy","","","10.4236/me.2016.711118","","Using the 2011-2012 county-level panel data, the paper empirically investigates whether counties exited from the poverty alleviation program affect their economic growth. The identification uses the adjustment of lists of national poverty counties initiated by Chinese government in 2011. It shows that the poverty alleviation program leads to large gains in economy growth that are eventually reversed when the counties quit from the program. Besides, the fiscal revenues and expenditures significantly decline when previous national poverty counties are excluded from the lists.","2016","2025-10-30 20:06:23","2025-10-30 20:07:57","2025-10-30 20:06:23","1223-31","","11","7","","","Zhang (2016)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121331006","","","","","EPPI-Reviewer ID: 121331006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEDCNGFU","journalArticle","2018","Stampini Marco Martinez-Cordova, Sofia, Insfran, Sebastian, Harri","Do Conditional Cash Transfers Lead to Better Secondary Schools? Evidence from Jamaica's PATH","World Development","","","10.1016/j.worlddev.2017.08.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032206866&doi=10.1016%2Fj.worlddev.2017.08.015&partnerID=40&md5=c056846b30dfe23c6dfd7024494ff7df","Conditional cash transfer (CCT) programs have become the main anti-poverty program in many Latin American and Caribbean countries. While numerous rigorous impact evaluations have shown that they have been successful in increasing school enrollment and attendance, the evidence on learning achievement is still mixed, and there are no studies that analyze the effect on school placement. In this paper, we explore the hypothesis that the Programme of Advancement through Health and Education (PATH), Jamaica's CCT program, contributes to breaking the intergenerational poverty cycle by placing its urban beneficiaries on a higher educational trajectory. Using a regression discontinuity design, we find that PATH urban male beneficiaries who sat the Grade Six Achievement Test (GSAT) over the period 2010-14 performed better on the test (scoring 22.48 points, or 5.1%, higher than non-beneficiaries); consequently, they were placed in better secondary schools (7.2 percentiles higher in a national school ranking based on preprogram GSAT scores). In contrast, we find no significant impact on aspirations or on any outcome indicators for urban girls. To the best of our knowledge, our study is the first in the literature to take a comprehensive look at the impacts of a CCT program on educational aspirations, school performance, and placement.","2018","2025-10-30 20:06:23","2025-10-16 22:53:49","2025-10-30 20:06:23","104-18","","0","101","","","Stampini (2018)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121330731","","","","","EPPI-Reviewer ID: 121330731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZQMI7VW","journalArticle","2014","Waema Timothy M; Miroro Obadia Okinda","Access and Use of ICT and Its Contribution to Poverty Reduction in Kenya","","","","","","","2014","2025-10-30 20:06:23","2025-10-16 22:53:49","2025-10-30 20:06:23","101-31","","","","","","Waema (2014)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121330682","","","","","EPPI-Reviewer ID: 121330682","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMHA2VFG","journalArticle","2015","Birner Regina von Braun, Joachim","Decentralization and Poverty Reduction","","","","","","","2015","2025-10-30 20:06:23","2025-10-16 22:53:49","2025-10-30 20:06:23","471-505","","","","","","Birner (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121330680","","","","","EPPI-Reviewer ID: 121330680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PNF7TRGM","journalArticle","2016","Wang Yiming Liu, Zhihong","Evaluating the Policy Effect of Large-Scale Public Expenditure Projects: Taking ""Seven-Year Priority Poverty Alleviation Program"" as an Example. (In Chinese. With English summary.)","Finance and Trade Economics","","","","","This paper adopts the new policy evaluation method proposed by Hsiao et al. (2012), selects the sample data of counties in Guizhou, Gansu, Inner Mongolia, and Hebei from 1978 to 2012, investigates policy effect of the Seven-Year Priority Poverty Alleviation Program on national-level poverty-stricken counties. Empirical research results are as follows. (1) The overall implementation performance is comparatively significant in each province, and the policy effect of about 61% of the 158 selected poor counties is sustainable in the long run. (2) In the beginning of the implementation of the program, the policy effect is not significant and has certain hysteretic nature. (3) The fluctuation range of the annual variation of the policy effect of the poor counties in Gansu is smaller, and the implementation performance is significant and stable. Short-term policy effect in Guizhou is relatively stable, while the long-term effect tends to be unstable and gradually weakened. The short-term and long-term policy effects in Inner Mongolia and Hebei are not stable. (4) The initial rural net per capita income and per capita expenditure have a significant impact on policy effects.","2016","2025-10-30 20:06:23","2025-10-30 20:07:57","2025-10-30 20:06:23","33-47","","1","","","","Wang (2016)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121330587","","","","","⛔ No DOI found; EPPI-Reviewer ID: 121330587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D76XTVX5","journalArticle","2015","Sunam Ramesh","The Significance of Foreign Labour Migration and Land for Poverty Reduction in Nepal","","","","","","","2015","2025-10-30 20:06:23","2025-10-16 22:53:49","2025-10-30 20:06:23","219-33","","","","","","Sunam (2015)","","","","","","","","","","","","","","EPPI-Reviewer ID: 121330533","","","","","EPPI-Reviewer ID: 121330533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
