Coder name,Notes,StudyID,EstimateID,Author name,Intervention abbreviation and name,Length of follow up,Exposure to intervention,Consumption support (cash or in-kind) to stabilize food security and prevent households from selling assets to survive ,Healthcare provision to address the basic health needs of individuals and households,"Assets transfer (often livestock, tools, or seed capital) to provide a foundation for an income-generation activity.",Skills training to enable participants to productively manage and grow their assets.,"Savings facilitation (e.g., savings accounts or linkages to microfinance institutions) to foster financial discipline and resilience.",Coaching and mentoring to offer continuous motivation and goal-setting support.,"Social empowerment and linkages to social protection, markets, and public services to encourage opportunities and inclusion in existing systems.",Evaluation Design,Outcome category,Outcome name,Outcome description,Reverse sign,Treatment,Source,Coeff reg,SE reg ,Tstat reg ,CI_LB reg ,CI_UP reg ,P value exact ,Clusters treatment ,Clusters control ,Clusters total ,N treatment,N control ,N total ,# of periods,Does the sample size need to be corrected? ,n_T_revised,Formula Used,d,d_rev,yi,var(d),j adjustment,vi,se(g),CI_l,CI_u,cash_control,cash_control_desc,targeting_women,targeting_women_desc,program_id,program_name,full Intervention country abbreviation,uoa_analysis_needed,uoa_analysis_needed_desc,Year of publication,Name,Country,assets_tot_selected_re,assets_tot_selected_rve,assets_tot_selected_explanation,expenditure_tot_selected_re,expenditure_tot_selected_rve,expenditure_tot_selected_explanations,expenditure_food_selected_re,expenditure_food_selected_rve,expenditure_food_selected_explanations,income_tot_selected_re,income_tot_selected_rve,income_tot_selected_explanations,savings_val_selected_re,savings_val_selected_rve,savings_val_selected_explanation,poverty_status_selected_re,poverty_status_selected_explanations,poverty_index_selected_re,poverty_index_selected_explanations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported. ,121475285,121475285_9,Chowdhury et.al,Transfers to the Ultra-Poor (TUP),6,14,1,0,1,1,1,0,0,1,Assets,Assets,Total Asset holdings,0,TUP*2014,"Page 11: Table 4: Average treatment e_ects by group-year on total
value (in SSP) of all assets measured and of productive
assets measured ; Row: TUP*2014; Column: Total",535.79,154.02,3.48,,,*** p < 0.01,,,,,,1305,3,0,1305,6,0.192593766,0.192593766,0.192556806,0.00307224,0.999424295,0.003070471,0.055411833,0.083949614,0.301163999,0,no mention of the control receiving components from other programs,0,"No, not specifically targeting women",24,South Sudan TUP,South Sudan TUP (Targeting the Ultra Poor),0,UoR=UoA households p2-3,2016,Chowdhury et.al (2016) South Sudan TUP,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_01,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Expenditure,Expenditure,Total Daily Consumption (FCFA),0,Cash transfer recipient households,Page 35; Table 2; Table 2: Direct impacts on household welfare; row: Treatment; column 1: Total daily consumption,54.193,19.209,3.18,,,*** p < 0.01,,,88,,,1741,1,0,1741,6,0.152425536,0.152425536,0.15240362,0.002300866,0.999568656,0.002299874,0.047957001,0.058407898,0.246399341,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_02,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Expenditure,Expenditure,Daily Food Consumption,0,Cash transfer recipient households,Page 35; Table 2; Table 2: Direct impacts on household welfare; row: Treatment; Colum 2: Daily Food Consumption,37.805,12.956,3.01,,,*** p < 0.01,,,88,,,1741,1,0,1741,6,0.144277001,0.144277001,0.144256256,0.002300519,0.999568656,0.002299527,0.047953383,0.050267627,0.238244886,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,1,1,Only one food expenditure estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_03,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Expenditure,Expenditure,Daily Non-food consumption,0,Cash transfer recipient households,Page 35; Table 2; Table 2: Direct impacts on household welfare; row: Treatment; Column 3 Daily Non-Food Comsumption,14.211,9.482,2.55,,,** p < 0.05,,,88,,,1766,1,0,1766,6,0.121359793,0.121359793,0.121342591,0.002267091,0.99957477,0.002266127,0.047603851,0.028039044,0.214646138,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,Not food expenditure outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_10,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Assets,Assets,Area of own plots cultivated,0,Cash transfer recipient households,Page 36; Table 3- Panel A; Table 3: Direct impacts on agriculture; row: Treatment; Column 3 Area of own plots cultivated (ha),-5.697,2.815,-2.11,,,** p < 0.05,,,88,,,1766,1,0,1766,6,-0.10041928,-0.10041928,-0.100405046,0.002266433,0.99957477,0.002265469,0.047596948,-0.193695063,-0.007115028,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_11,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Income,Income,"Harvest Value (rainy season, 1000 FCFA)",0,Cash transfer recipient households,"Page 36;  Table 3- Panel A; Table 3: Direct impacts on agriculture; row: Treatment; Column 6: Harvest Value (rainy season, 1000 FCFA)",6.891,3.179,1.93,,,* p < 0.1,,,88,,,1713,1,0,1713,6,0.093262837,0.093262837,0.093249208,0.002336354,0.999561596,0.00233533,0.04832525,-0.001468282,0.187966698,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_14,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Assets,Assets,Area of own plots cultivated,0,Cash transfer recipient households,Page 36; Table 3- Panel B; Table 3: Direct impacts on agriculture; row: Treatment; Column 3 Area of own plots cultivated (ha),-9.338,3.996,-2.37,,,** p < 0.05,,,88,,,1487,1,0,1487,6,-0.122920087,-0.122920087,-0.122899389,0.00269252,0.999494864,0.00269116,0.051876391,-0.224577116,-0.021221662,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_15,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Income,Income,"Harvest Value (rainy season, 1000 FCFA)",0,Cash transfer recipient households,"Page 36;  Table 3- Panel B; Table 3: Direct impacts on agriculture; row: Treatment; Column 6: Harvest Value (rainy season, 1000 FCFA)",9.161,7.773,1.73,,,Not Significant,,,88,,,1441,1,0,1441,6,0.091147363,0.091147363,0.091131525,0.002777291,0.999478714,0.002775844,0.052686276,-0.012133576,0.194396626,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_16,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Income,Income,Livestock sale revenue (1000 FCFA),0,Treati-represents assignment to the TUP program.,Page 38; Table 5- Panel A; Table 5: Direct impacts on livestock and savings; row: Treatment; Column 3 Livestock sale revenuew (1000 FCFA),-0.14,0.808,-0.17,,,Not Significant,,,88,,,1766,1,0,1766,6,-0.008090653,-0.008090653,-0.008089506,0.002265015,0.99957477,0.002264052,0.047582053,-0.10135033,0.085171318,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_17,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Assets,Assets,Livestock count,0,Treati-represents assignment to the TUP program.,Page 38; Table 5- Panel A; Table 5: Direct impacts on livestock and savings; row: Treatment; Column 4 Livestock count,-0.002,0.043,-0.04,,,Not Significant,,,88,,,1766,1,0,1766,6,-0.001903683,-0.001903683,-0.001903413,0.002265006,0.99957477,0.002264043,0.047581961,-0.095164057,0.091357231,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_18,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Savings,Savings,Total savings yearly,0,Treati-represents assignment to the TUP program.,"Page 38; Table 5- Panel A; Table 4: Direct impacts on off-farm businesses; row: Treatment; Column 6 Total savings (yearly, 1000 FCFA)",2.253,1.16,1.55,,,Not Significant,,,88,,,1766,1,0,1766,6,0.073767717,0.073767717,0.073757261,0.002265776,0.99957477,0.002264813,0.047590046,-0.01951923,0.167033752,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_19,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Income,Income,Livestock sale revenue (1000 FCFA),0,Treati-represents assignment to the TUP program.,Page 38; Table 5- Panel B; Table 5: Direct impacts on livestock and savings; row: Treatment; Column 3 Livestock sale revenuew (1000 FCFA),-6.849,3.056,-2.24,,,** p < 0.05,,,88,,,1487,1,0,1487,6,-0.116177635,-0.116177635,-0.116158073,0.002692249,0.999494864,0.002690889,0.05187378,-0.217830682,-0.014485463,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farzana,P value is not reported and T-sta is permutaion T-stat,121499003,121499003_20,Premand and Schnitzer,Multifaceted Economic Inclusion Program,18,3,1,0,1,1,1,1,0,1,Assets,Assets,Livestock count,0,Treati-represents assignment to the TUP program.,Page 38; Table 5- Panel B; Table 5: Direct impacts on livestock and savings; row: Treatment; Column 4 Livestock count,0.037,0.049,0.77,,,Not Significant,,,88,,,1487,1,0,1487,6,0.039936062,0.039936062,0.039929338,0.002690248,0.999494864,0.002688889,0.051854499,-0.06170548,0.141564155,0,no mention of the control receiving components from other programs,0,no women requirement as lead recipient,25,Chad MEIP,Chad MEIP (Multifaceted Economic Inclusion Program),0,"UoR: villages
UoA: households
""The design involved a two-step randomization. In the first step, 57 villages were assigned to the economic inclusion intervention, and 31 villages were assigned to control. In the second step, within treatment villages a subset of cash transfer recipient households was assigned to participate in the economic inclusion intervention. "" p2
""In all specifications, standard errors are clustered at the village level. "" p12",2025,Premand and Schnitzer (2025) Chad MEIP,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_1,Assaad et al.,Bab Amal,22,18,1,0,1,1,1,1,1,1,Assets,Value of livestock ownership,Value of all livestock ownership,0,Full cost unrestricted,Page 2; Table 1; Table 1: Policy Brief Estimates for Primary Outcomes (Endline); row: Full-Cost Unrestricted; Column: Value of livestock ownership,9230.52,1056.09,8.74,,,0.000,,,,807,948,1755,1,0,1755,5,0.418622965,0.418622965,0.418563256,0.002304166,0.999572101,0.00230318,0.047991458,0.324499999,0.512626513,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Amal Full cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Amal Full cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_10,Assaad et al.,Bab Amal,2,18,1,0,1,1,1,1,1,1,Assets,Value of livestock ownership,Value of all livestock ownership,0,Full cost unrestricted,Page 3; Table 2; Table 2: Policy Brief Estimates for Primary Outcomes (Midline); row: Full-Cost Unrestricted; Column: Value of livestock ownership,8510.09,420.93,20.22,,,0.000,,,,828,952,1780,1,0,1780,5,0.960734916,0.960734916,0.96059981,0.002376827,0.999578118,0.002375825,0.048742433,0.865064643,1.056134978,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Amal Full cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Amal Full cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_11,Assaad et al.,Bab Amal,2,18,1,0,1,1,1,1,1,1,Assets,Value of livestock ownership,Value of all livestock ownership,0,Full cost restricted,Page 3; Table 2; Table 2: Policy Brief Estimates for Primary Outcomes (Midline); row: Full Cost restricted; Column: Value of livestock ownership,8241.45,419.28,19.66,,,0.000,,,,792,952,1744,1,0,1744,5,0.945352394,0.945352394,0.945216704,0.002421687,0.999569399,0.002420645,0.049200047,0.848784613,1.041648796,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Amal Full cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Amal Full cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_12,Assaad et al.,Bab Amal,2,18,1,0,1,1,1,1,1,1,Assets,Value of livestock ownership,Value of all livestock ownership,0,Half cost,Page 3; Table 2; Table 2: Policy Brief Estimates for Primary Outcomes (Midline); row: Half Cost; Column: Value of livestock ownership,5359.52,395.50,13.55,,,0.000,,,,725,952,1677,1,0,1677,5,0.667968562,0.667968562,0.66786885,0.002451727,0.999552172,0.002450629,0.049503825,0.570841354,0.764896346,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Ama Half cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Ama Half cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_13,Assaad et al.,Bab Amal,2,18,1,0,1,1,1,1,1,1,Income,Total income,Monthly total income,0,Full cost unrestricted,Page 3; Table 2; Table 2: Policy Brief Estimates for Primary Outcomes (Midline); row: Full-Cost Unrestricted; Column: total income,157.78,60.28,2.62,,,0.009,,,,828,952,1780,1,0,1780,5,0.124384446,0.124384446,0.124366954,0.002249364,0.999578118,0.002248415,0.047417455,0.031428743,0.217305165,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Amal Full cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Amal Full cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGP,The 3 T groups are compared to the same control group,121766336,121766336_14,Assaad et al.,Bab Amal,2,18,1,0,1,1,1,1,1,1,Income,Total income,Monthly total income,0,Full cost restricted,Page 3; Table 2; Table 2: Policy Brief Estimates for Primary Outcomes (Midline); row: Full Cost restricted; Column: total income,262.53,65.00,4.04,,,0.000,,,,792,952,1744,1,0,1744,5,0.194250017,0.194250017,0.194222136,0.002298987,0.999569399,0.002297997,0.047937428,0.100264776,0.288179495,1,"program includes a ""8-month consumption support (EGP 400) for non-recipients of the Takaful or Karama cash
transfer program"". there isn't more info, but potentially, C group may also receive cash support from Takaful/Karama. We don't know",0,"1 of the 3 arms requires that HHs ""choose a woman as the recipient of the asset and training"". its unclear if this targetting is required in the half cost arm",26,Egypt Bab Amal Full cost,Egypt Bab Amal,potentially NOT enough info in the policy brief,,2024,Assaad et al. (2024) Egypt Bab Amal Full cost,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
